segment,sku_id,actual_total,forecast_total,absolute_error,signed_error,bias_pct,wmape,actual_volume_quartile
occasional,83755M74L005PK,14.0,3.471762472780327,12.040583259686443,-10.528237527219673,-75.20169662299767,86.00416614061746,Q4
occasional,83811M74L01000,7.0,1.868249092783247,5.1317509072167535,-5.1317509072167535,-73.31072724595363,73.31072724595363,Q3
occasional,83922M68P000CB,7.0,6.237760305404663,5.237760305404663,-0.7622396945953369,-10.889138494219099,74.82514722006661,Q3
occasional,83940M74L00000,3.0,2.0,3.0,-1.0,-33.333333333333336,100.0,Q3
occasional,83943M68P00000,1.0,3.6350642442703247,4.635064244270325,2.6350642442703247,263.50642442703247,463.50642442703247,Q2
occasional,8450162R02000,0.0,3.886116955635828,3.886116955635828,3.886116955635828,,,Q1
occasional,8450171L02000,1.0,2.0,3.0,1.0,100.0,300.0,Q2
occasional,8458080J01000,1.0,5.885753865622946,6.885753865622946,4.885753865622946,488.5753865622946,688.5753865622946,Q2
occasional,84701M53M005PK,10.0,1.7174376447995505,9.93391384681066,-8.282562355200449,-82.82562355200449,99.3391384681066,Q4
occasional,8471573K00RX0OTS,0.0,3.0046068282791936,3.0046068282791936,3.0046068282791936,,,Q1
occasional,8473077MB1000,2.0,5.818140505944797,3.818140505944797,3.818140505944797,190.90702529723984,190.90702529723984,Q2
occasional,8480254P446GS,4.0,6.197207093238831,10.19720709323883,2.1972070932388306,54.930177330970764,254.93017733097076,Q3
occasional,8485165D006GS,1.0,5.419694967870868,6.419694967870868,4.419694967870868,441.96949678708677,641.9694967870868,Q2
occasional,87205M79G51000,2.0,2.44005707502172,4.44005707502172,0.44005707502171987,22.002853751085993,222.00285375108598,Q2
occasional,87211M76G00T01,1.0,2.7308975607720356,1.7308975607720356,1.7308975607720356,173.08975607720356,173.08975607720356,Q2
rare,09148M06022000,1.0,0.9467081403870752,1.9467081403870752,-0.05329185961292482,-5.329185961292482,194.6708140387075,Q2
rare,0915912L02000,1.0,2.319031238555908,3.319031238555908,1.3190312385559082,131.90312385559082,331.9031238555908,Q2
rare,0928335036000,0.0,5.505874633789063,5.505874633789063,5.505874633789063,,,Q1
rare,0931912047000,20.0,11.558008193969728,11.558008193969728,-8.441991806030272,-42.20995903015135,57.79004096984865,Q4
rare,09409073255PK,9.0,0.0,9.0,-9.0,-100.0,100.0,Q4
rare,0940915304000,27.0,4.101346015930176,29.101346015930176,-22.898653984069824,-84.80982957062898,107.78276302196362,Q4
rare,1194152R00000,0.0,0.779359610283195,0.779359610283195,0.779359610283195,,,Q1
