sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort,probability_below_70,confidence_band
77831M80EC00PG,8.0,9.306113481521606,6.211158752441406,1.0351931254069011,4.153846153846154,77.63948440551758,0.24921315982017989,recurring_a,0.33249493720128326,low
7813257L01000,6.0,11.787922382354736,6.331484317779541,1.05524738629659,3.5384615384615383,105.52473862965901,0.298222087431645,recurring_a,0.36390358144400936,medium
7821565J105PK,3.0,8.17099666595459,5.17099666595459,0.8618327776590983,3.076923076923077,172.36655553181967,0.28009565273920695,recurring_a,0.20207166376447033,low
8181065J02000,4.0,8.907265305519104,5.946224093437195,0.9910373489061991,2.6923076923076925,148.65560233592987,0.3680995867365882,recurring_a,0.19935429621080036,low
8181086R00000,23.0,20.442238330841064,11.238227367401123,1.8730378945668538,5.555555555555555,48.86185811913532,0.3371468210220337,recurring_a,0.44251234626841257,medium
81850M79G20000,15.0,12.294472217559814,6.9800567626953125,1.163342793782552,28.23076923076923,46.533711751302086,0.04120832784515852,recurring_a,0.31284527746795543,low
8211065J01000,14.0,10.791524648666382,6.06177020072937,1.010295033454895,3.692307692307693,43.29835857663836,0.27362157156070066,recurring_a,0.3726406087489544,medium
82280M79811000,15.0,11.389662742614746,7.867550373077393,1.3112583955128987,3.3846153846153846,52.45033582051595,0.3874172532197201,recurring_a,0.16999084681088222,low
82302M68P15000,5.0,8.135409235954285,6.623052954673767,1.1038421591122944,1.8461538461538465,132.46105909347534,0.5979145028524927,recurring_a,0.37207063028187015,medium
82570M53810000,15.0,10.916830658912659,5.4262131452560425,0.9043688575426737,3.0,36.17475430170695,0.3014562858475579,recurring_a,0.24593169777141477,low
82651M74K00000,8.0,12.161500334739685,6.7862735986709595,1.1310455997784932,1.875,84.828419983387,0.603224319881863,recurring_a,0.24390827944630095,low
82960M60G005ES,15.0,11.095099210739136,12.297692060470581,2.0496153434117637,5.0,81.98461373647054,0.40992306868235273,recurring_a,0.24021842378268757,low
82960M60G00P4Z,11.0,11.453895568847656,8.967160701751709,1.494526783625285,5.076923076923077,81.51964274319735,0.29437648768376823,recurring_a,0.329375060004754,low
8298265D00P4Z,4.0,21.590834856033325,17.590834856033325,2.9318058093388877,7.846153846153846,439.77087140083313,0.3736615247196622,recurring_a,0.31500879583753943,low
82982M65D00000,65.0,46.61854553222656,48.673805236816406,8.112300872802734,31.07692307692308,74.88277728740985,0.26103938452088005,recurring_a,0.24630886777089833,low
82982M65D005PK,241.0,41.67865037918091,224.22757577896118,37.371262629826866,19.07692307692308,93.04048787508762,1.9589774765635046,recurring_a,0.24716238576472843,low
83402M79G50000,7.0,10.273280262947083,5.236185669898987,0.8726976116498312,5.076923076923077,74.80265242712838,0.17189498411284554,recurring_a,0.1911019970955255,low
